매물ID,제조사,모델,현재가격,차량연령,주행거리_km,연료,색상,지역,변속기,배기량,차급,좌석수,상사명,압류건수,저당건수,보험이력공개여부,보험이력건수,성능점검유형,옵션_기본코드 개수,옵션_선택코드 개수,옵션_튜닝코드 개수,옵션_기타개수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,교환_개수,판금_개수,부식_여부,교환_여부,판금_여부,외판수리_여부,보험이력_여부,사고종합_여부
41548977,0,51,2880,0,359,1,22,1,1,1598,1,5,447,0,0,1,0,1,45,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41524259,0,95,3250,5,69864,4,22,1,1,2151,0,7,470,0,0,1,3,1,49,5,0,0,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1
41604443,0,12,2250,3,93349,3,2,7,1,1999,7,5,734,0,0,1,4,1,45,5,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41596889,0,95,2450,4,143058,4,22,10,1,2151,0,7,242,0,0,0,0,1,47,3,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
41596101,0,68,3090,5,123305,4,2,5,1,2959,1,6,929,0,0,1,1,1,49,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41591560,0,95,4250,3,83922,4,22,1,1,2151,0,7,806,0,0,1,0,1,50,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41592808,0,18,3150,2,52772,3,17,1,1,1598,3,5,922,0,0,1,0,1,46,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41658498,0,12,2200,5,86815,3,2,1,1,1999,7,5,874,0,0,1,1,1,44,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41645262,0,33,950,9,96123,1,19,1,1,1591,6,5,890,0,0,1,2,1,28,2,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1
41420658,0,34,1279,2,101052,1,22,1,1,1598,6,5,1,0,0,1,3,1,27,3,0,0,0,0,1,1,0,1,0,1,0,1,5,1,0,1,1,1,1,1
41409363,0,92,990,10,156111,4,22,5,1,2199,0,9,423,0,0,1,3,1,41,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41405509,0,90,990,11,137353,4,11,7,1,2199,1,5,48,0,0,1,2,1,37,1,0,0,0,0,1,1,1,1,0,1,1,1,2,0,0,1,0,1,1,1
41402562,0,56,3540,0,2300,3,22,8,1,1598,1,5,314,0,0,1,0,0,50,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41399500,0,16,499,12,228881,3,22,4,1,2359,3,5,631,0,0,1,7,1,45,4,0,0,1,0,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41398759,0,67,870,11,181539,4,17,10,1,2959,1,7,218,0,0,1,4,1,44,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41398427,0,67,650,17,139348,1,2,1,1,3778,1,7,379,0,0,1,6,1,22,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
41391847,0,92,1450,8,180563,1,2,1,1,3342,0,7,927,0,0,1,0,1,45,3,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41383128,0,27,290,19,164442,0,11,9,1,1998,0,7,349,0,0,1,2,1,17,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
41370871,0,48,399,10,109402,1,19,13,1,998,2,2,422,0,0,1,3,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41377065,0,77,1790,4,73958,4,14,1,1,1598,1,5,717,0,0,1,1,1,38,0,0,0,0,0,1,1,1,1,0,1,1,1,3,0,0,1,0,1,1,1
41450310,0,95,3849,5,85000,4,2,6,1,2151,0,9,417,0,0,1,0,1,49,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41456395,0,69,2520,3,19086,1,22,6,1,1591,1,5,424,0,0,1,0,1,37,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
41438980,0,49,1380,2,32852,1,22,4,1,998,2,5,689,0,0,1,4,1,30,3,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41479732,0,90,1499,10,126662,4,2,10,1,2199,1,7,367,0,0,1,3,1,49,5,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
41479162,0,56,4590,2,21754,3,22,1,1,1598,1,6,900,0,0,1,0,1,51,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41545644,0,50,1830,8,118823,4,22,5,1,2959,1,7,494,0,0,1,2,1,46,5,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41530607,0,92,699,11,176681,4,22,4,1,2199,0,9,59,0,0,1,6,1,35,2,0,0,0,0,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1
41461289,0,46,1599,6,118529,3,19,5,1,1580,1,5,388,0,0,1,0,1,37,4,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
41455198,0,78,2580,4,118015,4,22,5,1,2151,1,5,719,0,0,1,1,1,44,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41448821,0,7,630,15,131338,0,17,5,1,1998,7,5,389,0,0,1,3,1,28,0,0,0,1,0,1,1,0,1,1,1,0,1,2,0,0,1,0,1,1,1
41543217,0,58,4690,1,30054,4,2,1,1,2151,0,7,10,0,0,1,1,1,52,7,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41517241,0,95,2960,5,66733,4,22,1,1,2151,0,9,271,0,0,1,2,1,47,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
40691820,0,94,360,14,61443,1,8,7,1,1591,4,5,986,0,0,1,8,1,31,2,0,0,0,0,1,1,1,1,1,1,0,1,7,1,0,1,1,1,1,1
40697005,0,5,399,13,158568,1,22,7,1,1591,6,5,986,0,0,1,0,1,27,2,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1
40704568,0,39,820,13,84932,1,22,6,1,2999,3,5,983,0,0,1,2,1,42,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
40731172,0,14,1879,6,77092,1,6,4,1,2497,3,5,985,0,0,1,5,1,44,2,0,0,1,1,1,1,1,1,1,1,1,1,3,0,0,1,0,1,1,1
41193337,0,9,2550,4,85139,1,17,1,1,1598,7,5,112,0,0,1,0,1,47,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41051826,0,58,4590,2,43059,3,6,6,1,1598,0,7,368,0,0,1,0,1,50,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40999328,0,33,530,9,131234,4,22,1,1,1582,6,5,742,0,0,1,3,1,22,2,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,1,1,1
41345821,0,95,3430,4,59743,4,22,1,1,2151,0,7,470,0,0,1,2,1,48,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41348600,0,56,4480,1,47000,1,2,6,1,2497,1,6,314,0,0,0,0,0,51,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41334894,0,61,400,14,116960,1,22,5,1,2359,3,5,1005,0,0,1,11,1,39,1,0,0,0,1,1,1,1,1,1,1,1,1,8,0,0,1,0,1,1,1
41260010,0,39,550,13,172997,1,2,7,1,2359,3,5,73,0,0,1,10,1,41,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41258907,0,23,660,13,155856,4,17,1,1,1995,1,5,272,0,0,1,4,1,32,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1
40706800,0,47,1249,4,74360,1,22,13,1,998,2,5,383,0,0,1,0,1,31,3,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
41168513,0,34,2259,4,39500,1,2,13,1,1591,6,5,752,0,0,1,1,1,40,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41166447,0,78,2300,5,70478,4,2,10,1,2151,1,6,660,0,0,1,1,1,32,2,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
41097717,0,68,3840,3,90494,4,2,1,1,2959,1,6,741,0,0,1,2,1,48,3,0,0,1,1,1,1,1,1,1,1,1,1,0,3,0,0,1,1,1,1
41348584,0,95,3050,3,18334,1,2,1,1,3470,0,9,922,0,0,1,0,1,40,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41250538,0,95,3800,4,107687,4,22,5,1,2151,0,9,684,0,0,1,0,1,50,3,0,0,0,1,1,1,1,1,1,1,1,1,0,2,0,0,1,1,0,1
41400266,0,56,3245,0,580,3,22,1,1,1598,1,5,314,0,0,1,0,0,46,3,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41227319,0,39,490,12,149367,1,2,1,1,2359,3,5,670,0,0,1,6,1,37,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1
41210576,0,68,4580,4,49525,4,2,1,1,2959,1,6,112,0,0,1,1,1,49,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41427090,0,9,1530,6,113059,1,22,1,1,1999,7,5,470,0,0,1,1,1,29,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1
38376217,0,19,1090,13,140185,1,14,1,1,3778,3,5,31,0,0,1,2,1,55,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41444281,0,96,450,14,171960,4,22,1,1,2199,0,9,885,0,0,1,5,1,29,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1
41429518,0,9,1690,6,128115,1,19,1,1,1598,7,5,578,0,0,1,1,1,43,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
41429542,0,57,1890,7,183336,4,2,5,1,2199,0,9,991,0,0,1,3,1,47,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41510558,0,46,2220,5,204351,3,21,1,1,1580,1,5,158,0,0,1,3,1,34,3,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
41506658,0,31,1390,6,203997,1,2,1,1,3778,3,5,470,0,0,1,12,1,49,0,0,0,0,1,1,1,1,1,1,1,1,1,6,0,0,1,0,1,1,1
41511040,0,78,2649,5,138058,3,17,1,1,1598,1,5,521,0,0,1,0,1,47,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41503040,0,64,960,10,47631,1,22,1,1,998,2,5,935,0,0,1,0,1,27,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
41500930,0,50,1250,9,145029,4,17,1,1,2959,1,7,874,0,0,1,6,1,44,4,0,0,1,0,1,0,1,1,1,1,1,1,4,0,0,1,0,1,1,1
41491313,0,74,2090,4,91757,1,22,1,1,1598,1,5,470,0,0,1,2,1,39,5,0,0,1,1,1,1,1,1,1,1,1,1,5,2,0,1,1,1,1,1
41499590,0,98,370,15,83459,1,22,6,1,1591,6,5,237,0,0,1,3,1,20,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1
41493125,0,7,490,15,75755,1,8,3,1,1998,7,5,622,0,0,1,4,1,28,1,0,0,0,0,1,1,1,0,1,1,0,1,4,0,0,1,0,1,1,1
41604958,0,67,860,11,195356,4,17,4,1,2959,1,7,917,0,0,1,4,1,42,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
41507838,0,50,1030,9,231487,4,11,4,1,2959,1,7,917,0,0,1,5,1,45,3,0,0,0,0,1,1,1,1,1,1,1,1,0,2,0,0,1,1,1,1
41507868,0,77,1890,6,47625,4,22,4,1,1995,1,5,917,0,0,1,0,1,40,3,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41639418,0,63,1700,3,179048,5,22,1,1,0,1,5,536,0,0,1,1,1,35,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41619353,0,9,2580,3,17212,1,22,1,1,1598,7,5,179,0,0,1,0,1,40,3,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41614358,0,74,2990,4,22796,1,17,1,1,1598,1,5,179,0,0,1,0,1,46,2,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41468918,0,75,3880,2,11394,3,22,1,1,1598,1,5,179,0,0,1,0,1,47,5,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41594825,0,51,3090,3,28829,1,2,1,1,1598,1,5,179,0,0,1,1,1,48,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41627785,0,95,3079,3,45592,1,22,1,1,3470,0,9,667,0,0,1,2,1,48,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
41627799,0,17,2290,4,119317,1,2,1,1,2497,3,5,667,0,0,1,0,1,46,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
40922474,0,68,3150,5,100816,4,1,1,1,2959,1,5,667,0,0,1,0,1,48,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
41637676,0,16,680,12,185686,3,22,1,1,2359,3,5,260,0,0,1,8,1,43,2,0,0,1,0,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,1
