매물ID,모델,현재가격,제조사_기아,주행거리_km,배기량,좌석수,차량연령,사고강도점수,변속기,연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,색상_흰색,색상_검정색,색상_은색,색상_기타,차급_SUV,차급_세단,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트
41005335,카니발 R,250,1,229833,2199,11,13,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1
40965961,카니발 4세대,3090,1,50256,2151,7,5,7,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40971143,K8,2350,1,28361,2497,5,2,8,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
40969716,K8,3550,1,7742,2497,5,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
40965650,올 뉴 카니발,1490,1,183267,2199,9,10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40601486,더 프레스티지 K7,390,1,186997,2359,5,14,11,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
40555820,더 뉴 K3,690,1,80668,1591,5,10,25,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
40972344,카니발 4세대,2650,1,97100,2151,7,5,9,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40928034,더 뉴 카니발 4세대,4350,1,14561,2151,9,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41315012,카니발 4세대,2800,1,46711,3470,9,3,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41309124,올 뉴 모닝,370,1,170856,998,5,11,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41260317,더 뉴 카니발,1950,1,77750,3342,9,7,4,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41247031,K5 하이브리드 3세대,2230,1,53505,1999,5,3,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
41238041,올 뉴 K7,1080,1,131094,2359,5,9,8,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41460896,더 뉴 카니발 4세대,4699,1,25762,1598,9,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41434647,카니발 4세대,3159,1,96728,2151,9,4,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41430773,올 뉴 카니발,890,1,311414,2199,9,10,12,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41439049,카니발 R,260,1,203877,2199,11,14,12,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1
41394224,K5 2세대,570,1,198683,1685,5,10,15,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41032176,올 뉴 K7,899,1,151463,2359,5,10,8,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41028706,올 뉴 K7 하이브리드,790,1,203993,2359,5,9,9,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
40169122,카니발 R,320,1,199214,2199,11,13,10,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1
40253201,올 뉴 카니발,1890,1,46288,2199,9,10,12,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40142493,K3,499,1,139510,1591,5,13,16,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
39710343,올 뉴 카니발,980,1,231915,2199,9,8,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40709908,더 뉴 레이,9999,1,69748,998,5,7,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1
40717590,더 뉴 쏘렌토 4세대,4690,1,26534,1598,5,2,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40660962,셀토스,1919,1,76868,1591,5,3,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40195667,K3,350,1,151791,1591,5,12,11,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
41518290,올 뉴 카니발,790,1,184115,2199,9,10,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1
41510399,K7 프리미어,1480,1,135920,2497,5,6,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41512695,카니발 4세대,2240,1,107626,2151,9,5,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41512154,쏘렌토 4세대,3460,1,28033,2151,5,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
39583538,모하비,1070,1,188451,2959,7,11,5,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
39383198,더 뉴 카니발 4세대,3671,1,20000,3470,9,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
39361181,카니발 R,320,1,255232,2199,11,13,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1
39263397,올 뉴 카니발,1190,1,117306,2199,9,10,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
38611708,올 뉴 카니발,1750,1,83631,2199,9,10,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
38662425,카니발 R,350,1,198821,2199,9,14,16,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1
38107721,올 뉴 카니발,1650,1,142888,2199,9,9,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40945971,K8 하이브리드,3130,1,41512,1598,5,4,4,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
40758252,K5 3세대,1650,1,130492,1598,5,6,2,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1
40762275,더 뉴 프라이드,550,1,127244,1591,5,9,20,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
41096111,스포티지 5세대 하이브리드,2950,1,71756,1598,5,4,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41057031,올 뉴 카니발,890,1,106945,2199,11,11,19,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41033431,더 뉴 쏘렌토,2270,1,44657,1998,5,6,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41602882,K5 하이브리드 2세대,990,1,141278,1999,5,8,15,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41341754,더 뉴 쏘렌토 4세대,3650,1,26072,2151,5,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41632062,올 뉴 쏘렌토,1300,1,139262,1995,7,10,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41512562,셀토스,1890,1,109408,1591,5,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41464829,더 뉴 셀토스,2480,1,54675,1598,5,3,2,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41563180,더 뉴 모하비,1800,1,117239,2959,5,8,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
41519709,더 뉴 쏘렌토 4세대,3730,1,35551,2497,6,2,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41440155,더 뉴 셀토스,2550,1,59041,1598,5,3,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41623430,K7 프리미어,2180,1,70744,2497,5,6,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41563148,올 뉴 K7,1550,1,82757,2359,5,9,2,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41589676,더 뉴 K3,990,1,114545,1591,5,8,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41589339,셀토스,1770,1,87029,1591,5,4,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41650978,쏘렌토 4세대,3290,1,25030,2497,5,3,2,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41651045,카니발 4세대,2780,1,119653,2151,9,5,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41651067,더 뉴 쏘렌토,2050,1,81352,2199,5,7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41632044,더 뉴 모하비,1400,1,160109,2959,5,9,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
40918027,모하비 더 마스터,3250,1,53366,2959,5,5,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
41170142,스포티지 5세대,2650,1,40196,1598,5,4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41574595,카니발 4세대,3140,1,94359,2151,7,5,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41646820,더 뉴 카니발 4세대,4350,1,18765,3470,7,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41401628,카니발 4세대,2970,1,111181,2151,9,3,4,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41548589,K5 하이브리드 3세대,2850,1,1129,1999,5,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41049516,더 K9,2550,1,109004,3342,5,6,4,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41310659,더 뉴 카니발 4세대,4650,1,30199,2151,7,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41544123,타스만,4820,1,8626,2497,5,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41218446,더 뉴 K8,4350,1,5359,2497,5,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41234581,더 뉴 쏘렌토 4세대,4350,1,52826,1598,6,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41475169,K5 3세대,2099,1,50998,1999,5,6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1
41573934,카니발 4세대,2120,1,108324,2151,9,5,5,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40973448,올 뉴 프라이드,550,1,104355,1591,5,12,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
41568319,스포티지 4세대,1399,1,75273,1685,5,8,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41652613,더 뉴 K5 2세대,1520,1,102042,1999,5,7,2,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
41652623,더 뉴 모닝,570,1,92538,998,5,10,7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1
41620618,모하비,1399,1,73475,2959,7,12,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
40769328,스포티지 4세대,1480,1,91656,1995,5,9,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
40643677,더 프레스티지 K7,450,1,132697,2359,5,14,9,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
40644396,올 뉴 카니발,940,1,167787,2199,9,11,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40202994,올 뉴 카니발,1420,1,102762,2199,9,10,11,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
40351716,레이,690,1,101396,998,5,13,8,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
40575821,K7 하이브리드,710,1,102380,2359,5,12,24,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40513495,K5,460,1,189390,1999,5,13,14,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1
40080385,K5,500,1,138567,1998,5,15,4,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1
41393493,K7 프리미어,1340,1,163050,2497,5,6,6,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41385220,뉴모닝,230,1,114858,999,5,16,6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
41314644,더 뉴 카니발 4세대,3030,1,34030,2151,9,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41114475,올 뉴 K7,1120,1,160550,3342,5,9,5,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41635086,스팅어,1800,1,113338,3342,5,8,11,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41620247,더 뉴 K7,720,1,110092,2359,5,11,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40535882,K8,2099,1,90169,2497,5,4,15,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
40519752,카니발 4세대,3380,1,79260,2151,9,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41415760,K3,570,1,102048,1591,5,11,14,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1
41325303,모하비,850,1,198271,2959,7,12,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1
41323463,셀토스,1540,1,68582,1598,5,6,5,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
41317361,쏘렌토 4세대,3800,1,27859,1598,5,3,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41316862,올 뉴 모닝,520,1,85632,998,5,11,13,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41558956,K5 3세대,1680,1,123652,1598,5,6,7,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41554224,K7 프리미어,1450,1,63791,2497,5,6,20,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41534388,카니발 4세대,3350,1,68353,2151,7,5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41222645,더 뉴 K9 2세대,4380,1,53623,3778,5,3,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41202016,K9,710,1,182013,3342,5,13,11,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41190946,오피러스 프리미엄,350,1,143999,3342,5,15,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41286044,디 올 뉴 니로,1549,1,199363,1580,5,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1
41286031,스포티지 5세대,2049,1,105408,1598,5,4,7,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
41643166,오피러스 프리미엄,350,1,174175,2656,5,16,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
41619554,더 뉴 K3,800,1,81152,1591,5,10,9,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41617641,올 뉴 카니발,1290,1,146461,2199,9,10,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41660425,스포티지 5세대,612,1,41276,1999,5,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
41495347,더 뉴 K5 2세대,890,1,177164,1999,5,7,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1
41440541,더 뉴 모닝 (JA),288,1,5,998,5,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41603180,올 뉴 모닝,480,1,95345,998,5,14,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1
41602072,더 뉴 쏘렌토,1839,1,107350,2199,5,8,3,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
41586928,스포티지 4세대,1090,1,176478,1995,5,9,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1
41584600,모닝 어반 (JA),1600,1,27353,998,5,4,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
41575100,모하비 더 마스터,3100,1,107767,2959,7,6,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41650413,K3,580,1,88363,1591,5,13,16,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1
41295745,포르테 쿱,540,1,102477,1591,5,13,18,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
41295006,스포티지 R,459,1,201424,1995,5,15,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1
41547273,더 뉴 K5,750,1,133231,1999,5,11,7,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
41590753,올 뉴 K7,1099,1,123035,2999,5,10,2,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1
41589630,뉴카렌스,400,1,74974,1998,7,14,19,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
41588998,올 뉴 K7,1110,1,99895,2359,5,9,11,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41653116,올 뉴 K7,999,1,187377,2199,5,9,6,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1
41514235,올 뉴 쏘렌토,1499,1,77480,1995,5,10,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41614483,더 뉴 카니발,2500,1,67735,2199,7,7,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41595918,스포티지 더 볼드,1699,1,75943,1995,5,7,2,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
41188057,더 뉴 쏘렌토 4세대,4590,1,12653,1598,5,2,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41156081,더 뉴 카니발 4세대,4230,1,17846,2151,7,2,8,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41138753,로체 이노베이션,260,1,123851,1998,5,17,15,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
41121473,쏘렌토 4세대,2280,1,156238,2151,5,5,3,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41119082,K8,2150,1,134070,2497,5,4,7,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
41276074,올 뉴 모닝 (JA),699,1,69769,998,5,9,28,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
41276569,올 뉴 쏘렌토,890,1,216714,2199,7,10,13,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
41268716,더 뉴 EV6,3880,1,52695,120,5,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41265583,스포티지 5세대,2470,1,70801,1598,5,4,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41260980,쏘렌토 4세대,3999,1,31796,2151,7,4,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
41258360,더 뉴 카니발,1470,1,182724,2199,9,7,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
41257222,더 뉴 모닝 (JA),1870,1,18201,998,5,2,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
41248015,모닝 어반 (JA),1240,1,58670,998,5,4,5,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40972544,K5 2세대,1230,1,75264,1999,5,10,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1
40925795,K7,299,1,204456,3470,5,16,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40893799,더 뉴 카렌스,940,1,152954,1999,7,8,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1
40889125,쏘렌토 4세대,3190,1,68530,2151,6,5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40872915,K8,2970,1,65670,2497,5,3,5,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41013818,더 뉴 카니발 4세대,5150,1,89116,2151,9,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40987894,올 뉴 K7,1150,1,153295,3342,5,10,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40928893,쏘렌토 4세대,2350,1,108301,2497,7,4,5,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
40901495,K5 3세대,1999,1,12021,1999,5,5,10,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41236595,올 뉴 모닝,320,1,83323,998,5,11,14,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
41423491,K8,2040,1,98425,2497,5,4,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41233262,카니발 4세대,2399,1,141244,2151,9,5,7,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41233547,K8 하이브리드,2730,1,81824,1598,5,4,3,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
41229326,K5,550,1,138692,1998,5,14,14,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
41207357,모하비 더 마스터,4380,1,55214,2959,6,4,2,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
41123872,카니발 4세대,3550,1,34489,2151,9,3,7,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40406909,모하비,950,1,195075,2959,7,12,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1
40050817,더 K9,3150,1,54270,3342,5,5,3,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
39886519,올 뉴 K7,1250,1,90172,3342,5,10,8,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1
39980960,더 뉴 K7,670,1,198333,2999,5,11,24,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
39973500,더 뉴 카니발,1120,1,160559,2199,9,7,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1
39520852,K7,379,1,158560,2656,5,16,9,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1
39881525,올 뉴 카니발,1390,1,181975,2199,9,10,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1
40784864,카니발 4세대,2960,1,72161,3470,9,3,6,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40794525,올 뉴 카니발,950,1,223927,2199,9,10,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1
40782618,올 뉴 카니발,780,1,188374,2199,9,10,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
40758140,더 뉴 K3 2세대,1790,1,18429,1598,5,3,7,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
40761861,K5 3세대,1799,1,68539,1999,5,6,22,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
40870176,쏘렌토 4세대,2590,1,65429,2497,5,4,8,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40860396,쏘렌토 R,450,1,175896,1995,7,16,6,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1
40853593,쏘렌토 4세대,3390,1,66152,2497,5,5,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
40811381,레이,530,1,119307,998,2,9,14,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38858149,K7,480,1,186599,2656,5,15,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
38435318,더 뉴 프라이드,660,1,40744,1396,5,11,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
40544401,더 뉴 K5,930,1,85773,1999,5,11,4,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1
40531450,더 뉴 쏘렌토 4세대,4450,1,27081,1598,5,2,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1
40498980,올 뉴 모닝 (JA),790,1,54594,998,5,9,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1
40456777,더 뉴 쏘렌토,1450,1,110007,1995,7,7,8,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
40431342,스포티지 5세대 하이브리드,2699,1,14215,1598,5,3,13,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
40379667,더 K9,2190,1,108560,3778,5,7,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
40371676,더 뉴 카니발,1850,1,81029,2199,9,7,15,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1
39920927,올 뉴 쏘렌토,1390,1,79329,1995,5,10,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
